cam_left_stamp,cam_right_stamp
1778013419686954149,1778013419687174769
1778013419718937078,1778013419719186339
1778013419750758263,1778013419750979586
1778013419782765241,1778013419783033573
1778013419810828784,1778013419811041683
1778013419842692460,1778013419842967957
1778013419874573114,1778013419874847926
1778013419902484708,1778013419906764276
1778013419934477690,1778013419934705475
1778013419966477855,1778013419966695475
1778013419998730633,1778013419998958122
1778013420026300995,1778013420026525968
1778013420058353096,1778013420058571348
1778013420090331970,1778013420090557369
1778013420122370055,1778013420122678012
1778013420150380798,1778013420150598884
1778013420182353248,1778013420182552967
1778013420214327994,1778013420214598940
1778013420246360265,1778013420246553708
1778013420274303189,1778013420274566321
1778013420306294487,1778013420306492003
1778013420338256402,1778013420338511925
1778013420366290103,1778013420370714532
1778013420398453200,1778013420398860341
1778013420430602282,1778013420430816313
1778013420462615260,1778013420462838493
1778013420490554388,1778013420490765290
1778013420522512693,1778013420522738518
1778013420554508657,1778013420554709505
1778013420586498511,1778013420586695841
1778013420614468706,1778013420614704104
1778013420646457838,1778013420646673073
1778013420678495923,1778013420678679201
1778013420710452024,1778013420710647004
1778013420738421720,1778013420738660265
1778013420770481616,1778013420770714125
1778013420802533013,1778013420802715791
1778013420830446035,1778013420834659284
1778013420862433408,1778013420862669731
1778013420894715925,1778013420894956007
1778013420926958173,1778013420927196866
1778013420954517747,1778013420954733648
1778013420986541428,1778013420986772178
1778013421018507825,1778013421018715767
1778013421050503115,1778013421050717723
1778013421078458608,1778013421078683733
1778013421110457287,1778013421110698686
1778013421142415621,1778013421142629711
1778013421174393155,1778013421174615762
1778013421202382846,1778013421202588474
1778013421234406372,1778013421234657139
1778013421266361095,1778013421266609252
1778013421294401610,1778013421298631112
1778013421326422154,1778013421326630634
1778013421358377063,1778013421358613260
1778013421390357727,1778013421390605384
1778013421418325625,1778013421418549009
1778013421450299234,1778013421450541781
1778013421482289303,1778013421482525444
1778013421514284945,1778013421514505626
1778013421542272951,1778013421542478523
1778013421574254262,1778013421574492625
1778013421606261680,1778013421606483564
1778013421638257433,1778013421638511404
1778013421666239588,1778013421666500335
1778013421698220455,1778013421698485960
1778013421730237926,1778013421730480251
1778013421758218988,1778013421762469635
1778013421790074009,1778013421790444661
1778013421821849636,1778013421822489498
1778013421854448221,1778013421854826502
1778013421882083163,1778013421886462841
1778013421914054106,1778013421914438219
1778013421946046304,1778013421946418734
1778013421978028745,1778013421978423412
1778013422006046272,1778013422006420299
1778013422038016183,1778013422038400597
1778013422069990278,1778013422070342883
1778013422102118550,1778013422102351546
1778013422130251766,1778013422130353766
1778013422162265077,1778013422162318400
1778013422194258891,1778013422194330582
1778013422222251390,1778013422226365426
1778013422254303750,1778013422254372719
1778013422286288954,1778013422286329207
1778013422318262939,1778013422318347350
1778013422346292062,1778013422350374343
1778013422378253456,1778013422378329368
1778013422410237086,1778013422410306148
1778013422442201776,1778013422442284317
1778013422470203570,1778013422470331659
1778013422502193219,1778013422502427881
1778013422534181663,1778013422534586481
1778013422566151630,1778013422566553744
1778013422594139741,1778013422594552743
1778013422626142628,1778013422626544465
1778013422658141645,1778013422658547722
1778013422690146605,1778013422690547942
1778013422718306131,1778013422718552884
1778013422750449604,1778013422750562418
1778013422782623813,1778013422782693097
1778013422810319420,1778013422814414088
1778013422842286943,1778013422842357708
1778013422874278146,1778013422874344449
1778013422906270479,1778013422906327080
1778013422934291492,1778013422934336151
1778013422966269698,1778013422966346036
1778013422998284286,1778013422998325686
1778013423030256475,1778013423030353607
1778013423058266780,1778013423058343286
1778013423090251947,1778013423090357596
1778013423122242132,1778013423122311658
1778013423154271700,1778013423154309583
1778013423182255787,1778013423182296576
1778013423214228160,1778013423214302278
1778013423246228714,1778013423246265375
1778013423274228132,1778013423278287592
1778013423306215003,1778013423306258014
1778013423338225185,1778013423338286582
1778013423370237496,1778013423370274360
1778013423398214232,1778013423398284017
1778013423430202084,1778013423430256501
1778013423462083676,1778013423462302381
1778013423493892706,1778013423494255628
1778013423521757035,1778013423522243714
1778013423553600133,1778013423554233621
1778013423585501407,1778013423586244488
1778013423617487593,1778013423618471968
1778013423645506545,1778013423646393584
1778013423677492453,1778013423678414004
1778013423709975946,1778013423710512653
1778013423737741809,1778013423742225514
1778013423769723662,1778013423770220525
1778013423801845215,1778013423802216357
1778013423833977080,1778013423834225743
1778013423861988237,1778013423862243528
1778013423893984069,1778013423894241156
1778013423925990770,1778013423926228046
1778013423958001934,1778013423958226211
1778013423985985021,1778013423986213909
1778013424018010388,1778013424018237501
1778013424049983553,1778013424050197817
1778013424081979457,1778013424082273411
1778013424109981885,1778013424110204184
1778013424141985250,1778013424142273612
1778013424174014259,1778013424174249111
1778013424202008781,1778013424206341259
1778013424233993186,1778013424234225631
1778013424266014918,1778013424266311391
1778013424298003045,1778013424298220937
1778013424325985291,1778013424326237567
1778013424357992063,1778013424358271575
1778013424389976875,1778013424390226410
1778013424421969223,1778013424422251513
1778013424449977835,1778013424450221501
1778013424481994476,1778013424482254565
1778013424513989268,1778013424514210919
1778013424545974747,1778013424546249834
1778013424573978638,1778013424574212565
1778013424606161957,1778013424606257553
1778013424638242384,1778013424638531543
1778013424665973650,1778013424670218179
1778013424697974349,1778013424698237752
1778013424729948940,1778013424730180719
1778013424761947732,1778013424762232651
1778013424789937625,1778013424794189356
1778013424821957284,1778013424822258719
1778013424853968333,1778013424854206685
1778013424885972549,1778013424886256413
1778013424914007380,1778013424914227068
1778013424946004079,1778013424946285036
1778013424978013832,1778013424978290400
1778013425009998050,1778013425010265141
1778013425037999193,1778013425038258674
1778013425070000886,1778013425070232001
1778013425102025835,1778013425102225825
1778013425130024887,1778013425134236906
1778013425161990585,1778013425162216923
1778013425194036550,1778013425194264739
1778013425226004803,1778013425226203959
1778013425253984839,1778013425258210985
1778013425286019194,1778013425286233588
1778013425318059603,1778013425318287163
1778013425350070017,1778013425350296429
1778013425377912628,1778013425378294740
1778013425409760955,1778013425410266196
1778013425441592839,1778013425442110523
1778013425473428964,1778013425473933335
1778013425501297238,1778013425501684922
1778013425533217887,1778013425533541914
1778013425565798163,1778013425566333585
1778013425597472792,1778013425597975164
1778013425625463234,1778013425625948922
1778013425657529806,1778013425657878663
1778013425689633318,1778013425689875375
1778013425717831822,1778013425721914433
1778013425749884748,1778013425749982289
1778013425781887552,1778013425782007516
1778013425813967123,1778013425814058628
1778013425842017778,1778013425842113801
1778013425873949000,1778013425874030210
1778013425905919438,1778013425905987798
1778013425937934185,1778013425938022024
1778013425965876689,1778013425965949937
1778013425997878474,1778013425997951093
1778013426029856825,1778013426029920483
1778013426061843884,1778013426061988605
1778013426089936139,1778013426090067807
1778013426121890092,1778013426121985060
1778013426153882743,1778013426153961769
1778013426181902341,1778013426186053888
1778013426213885975,1778013426213988832
1778013426245836632,1778013426245959023
1778013426277818433,1778013426277922752
1778013426305854103,1778013426310095008
1778013426337870269,1778013426338097035
1778013426369851274,1778013426370101962
1778013426401921600,1778013426402134034
1778013426429903685,1778013426430397118
1778013426461994804,1778013426462355070
1778013426494446652,1778013426494623572
1778013426526079278,1778013426526286916
1778013426554019924,1778013426554297127
1778013426586036720,1778013426586272429
1778013426618078124,1778013426618315684
1778013426646088983,1778013426650342793
1778013426678085059,1778013426678365521
1778013426710158329,1778013426710385483
1778013426742124965,1778013426742348194
1778013426770066981,1778013426774317700
1778013426801948814,1778013426802203335
1778013426833930263,1778013426834159898
1778013426865991053,1778013426866200932
1778013426894029464,1778013426894229733
1778013426925963660,1778013426926214552
1778013426957738655,1778013426957982455
1778013426989549646,1778013426989783558
1778013427017645360,1778013427017872442
1778013427049657003,1778013427049875919
1778013427081600228,1778013427081807850
1778013427109627471,1778013427113829417
1778013427141590083,1778013427141772616
1778013427173466077,1778013427173807626
1778013427205393212,1778013427205782792
1778013427233298507,1778013427237659063
1778013427265226679,1778013427265524382
1778013427297205307,1778013427297462404
1778013427329177937,1778013427329448587
1778013427357129652,1778013427357351124
1778013427389173383,1778013427389349305
1778013427421702608,1778013427421925173
1778013427453320486,1778013427453516017
1778013427481295199,1778013427481489489
1778013427513360131,1778013427513582973
1778013427545445542,1778013427545662052
1778013427573557275,1778013427577800252
1778013427605678700,1778013427605885173
1778013427637714876,1778013427637891280
1778013427669670359,1778013427669869575
1778013427697691955,1778013427701929063
1778013427729763516,1778013427730059460
1778013427761649453,1778013427761885589
1778013427793664169,1778013427793887270
1778013427821657139,1778013427821849466
1778013427853664948,1778013427853879236
1778013427885667500,1778013427885893008
1778013427917565953,1778013427917830401
1778013427945579550,1778013427945859736
1778013427977561141,1778013427977835013
1778013428009523527,1778013428009791940
1778013428037537051,1778013428041826983
1778013428069617051,1778013428070027539
1778013428101672351,1778013428102106485
1778013428133584020,1778013428134000248
1778013428161550605,1778013428166012072
1778013428193746036,1778013428193999710
1778013428225756527,1778013428226007756
1778013428257730558,1778013428257992157
1778013428285872974,1778013428285973925
1778013428317867874,1778013428318120917
1778013428350124464,1778013428350386007
1778013428381738354,1778013428382009544
1778013428409734509,1778013428410017309
1778013428441695135,1778013428441950660
1778013428473705940,1778013428473949134
1778013428505686879,1778013428505946218
1778013428533746267,1778013428534004273
1778013428565730427,1778013428565984693
1778013428597699460,1778013428597958040
1778013428625697781,1778013428629981566
1778013428657764358,1778013428657983332
1778013428689795605,1778013428690068628
1778013428721708700,1778013428721954985
1778013428749727908,1778013428749902016
1778013428781652668,1778013428781956335
1778013428813742130,1778013428814050260
1778013428845760527,1778013428845910083
1778013428873745443,1778013428873967768
1778013428905716956,1778013428906005829
1778013428937677897,1778013428937913388
1778013428969602490,1778013428969860460
1778013428997687394,1778013428997922144
1778013429029611834,1778013429029911652
1778013429061588770,1778013429061690981
1778013429089578784,1778013429093532656
1778013429121563997,1778013429121530538
1778013429153424429,1778013429153554137
1778013429185323375,1778013429185471395
1778013429213142833,1778013429213432411
1778013429245018855,1778013429245275234
1778013429277801720,1778013429277971368
1778013429309287694,1778013429309399607
1778013429337269930,1778013429337413803
1778013429369498746,1778013429369664505
1778013429401638405,1778013429401765595
1778013429433611121,1778013429433708462
1778013429461588765,1778013429461705363
1778013429493595495,1778013429493705482
1778013429525585541,1778013429525708620
1778013429553652657,1778013429557800896
1778013429585567101,1778013429585725805
1778013429617568313,1778013429617704057
1778013429649586560,1778013429649737987
1778013429677587646,1778013429677712761
1778013429709580433,1778013429709729453
1778013429741579534,1778013429741739831
1778013429773580431,1778013429773757782
1778013429801579888,1778013429801743480
1778013429833542030,1778013429833684107
1778013429865533113,1778013429865663673
1778013429897552101,1778013429897716712
1778013429925542411,1778013429925717576
1778013429957545511,1778013429957702197
1778013429989549427,1778013429989706779
1778013430017558086,1778013430021923609
1778013430049561207,1778013430050052008
1778013430081536387,1778013430082045833
1778013430113548526,1778013430113995460
1778013430141589618,1778013430142048255
1778013430173607015,1778013430174049302
1778013430206274548,1778013430206535873
1778013430237662956,1778013430237907856
1778013430265551657,1778013430265896177
1778013430297585664,1778013430297840007
1778013430329578471,1778013430329836907
1778013430361573278,1778013430361823530
1778013430389531268,1778013430389811369
1778013430421535723,1778013430421803287
1778013430453506440,1778013430453849607
1778013430481496501,1778013430485859265
1778013430513480031,1778013430513831179
1778013430545482189,1778013430545813951
1778013430577460535,1778013430577790797
1778013430605481463,1778013430609803361
1778013430637449588,1778013430637799847
1778013430669456690,1778013430669781211
1778013430701457626,1778013430701796331
1778013430729461704,1778013430729804649
1778013430761446438,1778013430761786643
1778013430793470075,1778013430793787024
1778013430825508452,1778013430825771424
1778013430853479589,1778013430853796408
1778013430885490394,1778013430885769624
1778013430917500663,1778013430917789244
1778013430945494409,1778013430949770256
1778013430977476439,1778013430977766686
1778013431009467706,1778013431009569918
1778013431041486480,1778013431041358066
1778013431069471558,1778013431073143993
