timestamp_ms,thruster0,thruster1,thruster2,thruster3,thruster4,thruster5,thruster6,thruster7,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
17917047,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.07,0.04,-0.06,0.02,0.01,-0.04
17917057,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.04,-0.56,0.05,0.02,0.01,-0.04
17917067,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.02,0.02,0.06,0.02,0.01,-0.04
17917077,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.02,0.02,0.06,0.02,0.01,-0.04
17917087,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.01,0.03,-0.01,0.02,0.01,-0.04
17917097,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.07,0.09,0.04,0.02,0.01,-0.04
17917107,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.00,-0.61,-0.02,0.02,0.01,-0.04
17917117,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.02,0.01,0.08,0.02,0.01,-0.04
17917127,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.02,0.01,0.08,0.02,0.01,-0.04
17917137,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.02,0.06,0.01,0.02,0.01,-0.04
17917147,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.03,0.05,0.06,0.02,0.01,-0.04
17917157,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.05,-0.58,0.02,0.02,0.01,-0.04
17917167,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.01,0.09,-0.00,0.02,0.02,-0.04
17917177,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.08,0.08,-0.02,0.02,0.01,-0.04
17917187,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.08,0.08,-0.02,0.02,0.01,-0.04
17917197,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.02,0.17,-0.01,0.02,0.01,-0.04
17917207,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.09,0.06,0.00,0.02,0.01,-0.04
17917217,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.05,0.11,0.01,0.02,0.01,-0.04
17917227,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,0.00,0.04,0.02,0.01,-0.04
17917237,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,0.00,0.04,0.02,0.01,-0.04
17917247,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.05,0.06,0.05,0.02,0.01,-0.04
17917257,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.08,-0.62,-0.04,0.02,0.02,-0.04
17917267,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,0.09,0.06,0.02,0.01,-0.04
17917277,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,0.09,0.06,0.02,0.01,-0.04
17917287,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.02,0.01,-0.04
17917297,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.02,0.17,0.01,0.02,0.01,-0.04
17917307,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.08,-0.56,0.02,0.02,0.01,-0.04
17917317,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,0.04,-0.00,0.02,0.01,-0.04
17917327,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.04,0.03,0.03,0.02,0.01,-0.04
17917337,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.04,0.03,0.03,0.02,0.01,-0.04
17917347,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.01,0.12,0.05,0.02,0.01,-0.04
17917357,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.00,-0.55,0.06,0.02,0.01,-0.04
17917367,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.01,0.08,-0.02,0.02,0.01,-0.04
17917377,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.01,0.04,-0.04,0.02,0.01,-0.04
17917387,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.01,0.04,-0.04,0.02,0.01,-0.04
17917397,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.10,0.08,0.01,0.02,0.01,-0.04
17917407,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.10,0.08,0.01,0.02,0.01,-0.04
17917417,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.07,0.07,0.03,0.02,0.01,-0.04
17917427,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.07,0.07,0.03,0.02,0.01,-0.04
17917437,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.07,0.12,-0.03,0.02,0.01,-0.04
17917447,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.00,0.06,-0.01,0.02,0.01,-0.04
17917457,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.04,0.06,-0.01,0.02,0.01,-0.04
17917467,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.01,0.08,0.05,0.02,0.01,-0.04
17917477,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.00,0.14,0.02,0.02,0.01,-0.04
17917487,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.07,0.11,0.05,0.02,0.01,-0.04
17917497,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.06,0.10,0.03,0.01,0.01,-0.04
17917507,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,0.11,-0.01,0.02,0.01,-0.04
17917517,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.04,0.06,-0.06,0.02,0.01,-0.04
17917527,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,0.09,0.06,0.01,0.02,-0.04
17917537,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.01,0.02,0.08,0.02,0.01,-0.04
17917547,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.06,0.05,-0.02,0.02,0.01,-0.04
17917557,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.04,0.08,0.02,0.02,0.01,-0.04
17917567,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.06,0.06,0.02,0.01,0.01,-0.04
17917577,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.07,0.05,-0.00,0.02,0.01,-0.04
17917587,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.00,0.07,0.03,0.01,0.01,-0.04
17917597,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.01,0.01,-0.04
17917607,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.04,0.17,-0.01,0.01,0.01,-0.04
17917617,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.05,0.06,-0.01,0.02,0.01,-0.04
17917627,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.08,0.02,-0.03,0.02,0.01,-0.04
17917637,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,0.00,-0.03,0.01,0.01,-0.04
17917647,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.88,0.14,0.01,0.01,0.01,-0.04
17917657,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.04,0.04,0.07,0.01,0.01,-0.04
17917667,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,-0.01,0.05,0.02,0.01,-0.04
17917677,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.04,0.07,0.03,0.01,0.01,-0.04
17917687,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.08,0.07,0.01,0.01,0.01,-0.04
17917697,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.01,0.09,0.00,0.01,0.01,-0.04
17917707,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,-0.02,-0.02,0.01,0.01,-0.04
17917717,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.02,-0.03,0.02,0.02,0.01,-0.04
17917727,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.08,-0.01,0.03,0.02,0.01,-0.04
17917737,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,0.01,0.08,0.02,0.01,-0.04
17917747,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.00,0.04,0.03,0.02,0.01,-0.04
17917757,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.02,0.04,0.05,0.01,0.01,-0.04
17917767,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.04,0.06,0.05,0.01,0.01,-0.04
17917777,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.01,0.02,0.08,0.02,0.01,-0.04
17917787,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.04,-0.01,0.06,0.01,0.01,-0.04
17917797,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.00,-0.02,0.01,0.01,0.01,-0.04
17917807,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.08,0.02,0.02,0.01,0.01,-0.04
17917817,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.89,0.08,0.04,0.01,0.01,-0.04
17917827,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.02,0.01,-0.04
17917837,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.07,0.02,0.01,0.01,0.01,-0.04
17917847,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.00,0.04,-0.03,0.02,0.01,-0.04
17917857,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.01,-0.02,0.04,0.02,0.01,-0.04
17917867,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.02,0.01,-0.01,0.01,0.01,-0.04
17917877,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.00,-0.03,-0.02,0.01,0.01,-0.04
17917887,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.07,0.02,0.00,0.01,0.01,-0.04
17917897,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.02,-0.01,0.01,0.01,0.01,-0.03
17917907,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.01,0.01,0.08,0.02,0.01,-0.04
17917917,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.08,-0.03,0.03,0.02,0.01,-0.04
17917927,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.06,-0.00,-0.02,0.02,0.01,-0.04
17917937,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.12,0.03,0.01,0.02,0.01,-0.04
17917947,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,0.01,-0.04,0.02,0.01,-0.03
17917957,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.05,0.01,-0.03,0.01,0.01,-0.04
17917967,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.05,0.03,0.03,0.01,0.01,-0.04
17917977,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,-0.02,-0.01,0.01,0.01,-0.03
17917987,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,0.02,0.03,0.01,0.01,-0.04
17917997,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.11,-0.00,0.02,0.02,0.01,-0.04
17918007,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.00,-0.59,0.02,0.02,0.01,-0.04
17918017,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.01,0.04,0.07,0.02,0.01,-0.03
17918027,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,0.02,0.03,0.02,0.01,-0.04
17918037,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,-0.02,0.02,0.02,0.01,-0.04
17918047,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,-0.01,0.01,0.02,0.01,-0.04
17918057,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.00,-0.54,0.01,0.02,0.01,-0.04
17918067,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.02,-0.01,-0.05,0.02,0.01,-0.04
17918077,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.07,0.08,-0.07,0.01,0.01,-0.04
17918087,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,0.03,0.04,0.02,0.01,-0.03
17918097,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.05,0.10,0.07,0.02,0.01,-0.03
17918107,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.01,-0.62,0.07,0.02,0.01,-0.03
17918117,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.03,0.06,-0.07,0.01,0.01,-0.04
17918127,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.92,0.11,0.03,0.02,0.01,-0.04
17918137,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.07,0.04,-0.02,0.02,0.01,-0.04
17918147,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.04,0.02,-0.04,0.02,0.01,-0.03
17918157,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,-0.58,-0.00,0.02,0.01,-0.03
17918167,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.01,0.05,-0.00,0.02,0.01,-0.04
17918177,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.05,0.05,0.03,0.01,0.01,-0.03
17918187,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.05,0.05,0.03,0.01,0.01,-0.03
17918197,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.07,0.02,0.03,0.02,0.01,-0.04
17918207,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.12,0.14,-0.16,0.02,0.01,-0.04
17918217,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.00,0.05,-0.02,0.02,0.01,-0.04
17918227,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,0.04,-0.01,0.02,0.01,-0.04
17918237,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,0.04,-0.01,0.02,0.01,-0.04
17918247,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,0.04,0.01,0.02,0.01,-0.03
17918257,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,-0.63,0.03,0.02,0.01,-0.04
17918267,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.07,0.09,-0.03,0.02,0.01,-0.04
17918277,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.01,0.08,0.02,0.01,0.01,-0.04
17918287,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.01,0.08,0.02,0.01,0.01,-0.04
17918297,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.04,0.06,-0.01,0.02,0.01,-0.03
17918307,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.03,-0.58,0.05,0.02,0.01,-0.04
17918317,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.10,0.06,0.08,0.02,0.01,-0.04
17918327,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.10,0.06,0.08,0.02,0.01,-0.04
17918337,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.01,0.11,0.03,0.02,0.01,-0.04
17918347,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.07,0.04,0.06,0.02,0.01,-0.04
17918357,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.04,-0.56,-0.00,0.02,0.01,-0.04
17918367,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.00,0.11,0.01,0.02,0.01,-0.04
17918377,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.00,0.11,0.01,0.02,0.01,-0.04
17918387,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.02,0.16,0.07,0.02,0.01,-0.04
17918397,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.05,0.10,0.03,0.01,0.01,-0.03
17918407,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,-0.55,0.01,0.02,0.01,-0.03
17918417,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.02,0.06,0.03,0.01,0.01,-0.04
17918427,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.02,0.06,0.03,0.01,0.01,-0.04
17918437,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.04,0.10,0.01,0.02,0.01,-0.04
17918447,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.01,0.03,-0.07,0.01,0.01,-0.04
17918457,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.05,0.12,0.08,0.01,0.01,-0.03
17918467,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.84,-0.52,0.07,0.01,0.01,-0.04
17918477,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.09,0.10,-0.03,0.02,0.01,-0.04
17918487,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.02,0.01,-0.04
17918497,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.04,0.08,0.01,0.01,0.01,-0.04
17918507,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.03,0.11,0.01,0.02,0.01,-0.03
17918517,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.05,-0.57,-0.02,0.02,0.01,-0.04
17918527,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.92,0.15,-0.00,0.01,0.01,-0.04
17918537,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.00,0.13,0.01,0.01,0.01,-0.04
17918547,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,0.11,0.08,0.01,0.01,-0.04
17918557,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.02,0.07,0.04,0.01,0.01,-0.03
17918567,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.07,0.04,-0.01,0.01,0.01,-0.04
17918577,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.02,-0.01,0.04,0.01,0.01,-0.04
17918587,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.02,0.07,0.07,0.01,0.01,-0.04
17918597,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.07,0.11,-0.01,0.01,0.01,-0.04
17918607,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.04,0.07,-0.02,0.01,0.01,-0.04
17918617,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.07,0.02,-0.02,0.01,0.01,-0.03
17918627,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.01,0.04,0.05,0.01,0.01,-0.03
17918637,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.12,0.15,0.06,0.01,0.01,-0.04
17918647,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.05,0.12,0.01,0.01,0.01,-0.03
17918657,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.07,0.07,-0.05,0.01,0.01,-0.04
17918667,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.04,0.04,-0.03,0.01,0.01,-0.04
17918677,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.01,0.01,-0.04
17918687,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,0.08,0.06,0.01,0.01,-0.03
17918697,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.06,0.00,0.04,0.02,0.01,-0.03
17918707,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.07,0.12,-0.02,0.01,0.01,-0.04
17918717,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.04,0.06,0.05,0.01,0.01,-0.03
17918727,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.02,0.02,-0.01,0.01,0.01,-0.03
17918737,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.00,0.09,-0.03,0.02,0.01,-0.03
17918747,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.08,0.04,-0.02,0.01,0.01,-0.04
17918757,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,0.07,0.04,0.01,0.01,-0.03
17918767,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.00,0.02,-0.02,0.01,0.01,-0.03
17918777,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.01,-0.00,0.00,0.01,0.01,-0.03
17918787,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.01,-0.03
17918797,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.09,0.01,0.04,0.01,0.01,-0.04
17918807,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,0.05,0.03,0.01,0.01,-0.03
17918817,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.02,0.08,0.02,0.02,0.01,-0.03
17918827,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.01,0.05,-0.00,0.01,0.01,-0.04
17918837,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.01,0.07,0.04,0.01,0.01,-0.03
17918847,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.01,-0.00,-0.02,0.01,0.01,-0.03
17918857,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.06,0.03,0.06,0.01,0.01,-0.03
17918867,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.97,0.01,0.04,0.01,0.01,-0.03
17918877,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.09,0.01,0.00,0.01,0.01,-0.03
17918887,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.04,0.06,0.05,0.01,0.01,-0.03
17918897,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.05,0.09,0.00,0.01,0.01,-0.03
17918907,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.01,0.01,-0.03
17918917,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.01,0.09,0.00,0.02,0.01,-0.03
17918927,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.01,0.06,-0.00,0.01,0.01,-0.03
17918937,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.05,0.02,0.06,0.01,0.01,-0.03
17918947,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.00,0.01,-0.02,0.01,0.01,-0.03
17918957,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.01,0.02,-0.04,0.01,0.01,-0.03
17918967,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.08,-0.01,-0.04,0.01,0.01,-0.03
17918977,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.01,0.07,0.02,0.02,0.01,-0.03
17918987,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.04,0.01,0.06,0.01,0.01,-0.03
17918997,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.01,-0.05,0.01,0.01,0.01,-0.03
17919007,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.04,0.01,-0.02,0.01,0.01,-0.03
17919017,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.01,-0.01,-0.01,0.01,0.01,-0.03
17919027,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.09,-0.01,-0.00,0.01,0.01,-0.03
17919037,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.03,-0.00,-0.02,0.01,0.01,-0.03
17919047,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.07,0.01,0.03,0.01,0.01,-0.03
17919057,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.01,-0.04,-0.05,0.02,0.01,-0.03
17919067,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.03,0.04,-0.07,0.01,0.01,-0.03
17919077,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.08,0.02,0.04,0.01,0.01,-0.03
17919087,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.06,0.05,0.05,0.02,0.01,-0.03
17919097,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.02,0.01,0.02,0.01,0.01,-0.03
17919107,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.07,-0.62,0.03,0.02,0.01,-0.03
17919117,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.02,0.06,-0.05,0.01,0.01,-0.03
17919127,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.04,0.05,-0.00,0.01,0.01,-0.03
17919137,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.01,-0.00,0.05,0.01,0.01,-0.03
17919147,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.16,0.11,0.03,0.01,0.01,-0.03
17919157,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.04,-0.58,0.04,0.02,0.01,-0.03
17919167,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.01,0.01,-0.01,0.01,0.01,-0.03
17919177,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.01,0.01,-0.01,0.01,0.01,-0.03
17919187,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.02,-0.01,-0.02,0.01,0.01,-0.03
17919197,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.00,-0.02,0.06,0.01,0.01,-0.03
17919207,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,-0.00,-0.67,0.01,0.02,0.01,-0.03
17919217,8.00,8.00,-8.00,-8.00,0.00,0.00,0.00,0.00,0.08,0.03,0.01,0.02,0.01,-0.03
