timestamp_ms,thruster0,thruster1,thruster2,thruster3,thruster4,thruster5,thruster6,thruster7,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
822260,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,-0.06,0.25,0.28,2.53,-0.00,0.06
822270,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.00,0.27,0.27,2.53,-0.00,0.06
822280,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.07,0.31,0.23,2.53,-0.00,0.06
822290,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.09,0.26,0.28,2.53,-0.00,0.06
822300,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.01,0.27,0.24,2.53,-0.00,0.06
822310,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,-0.02,0.29,0.25,2.53,-0.00,0.06
822320,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.00,0.28,0.27,2.53,-0.00,0.06
822330,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.00,0.28,0.27,2.53,-0.00,0.06
822340,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.06,0.23,0.19,2.53,-0.00,0.06
822350,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.57,0.41,0.51,2.53,-0.00,0.06
822360,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.01,0.38,0.21,2.53,-0.00,0.06
822370,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.01,0.38,0.21,2.53,-0.00,0.06
822380,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.11,0.28,0.20,2.53,-0.00,0.06
822390,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.07,0.48,0.25,2.53,-0.00,0.06
822400,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.04,0.39,0.22,2.53,-0.00,0.06
822410,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.00,0.34,0.04,2.29,-0.00,0.06
822420,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,-0.02,0.36,0.18,2.32,-0.00,0.06
822430,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,-0.01,0.45,0.15,2.35,-0.00,0.06
822440,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.05,0.41,0.15,2.37,-0.01,0.06
822450,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.05,0.41,0.13,2.39,-0.01,0.06
822460,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.03,0.37,0.14,2.41,-0.00,0.06
822470,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.01,0.41,0.08,2.43,-0.00,0.06
822480,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.00,0.44,0.09,2.44,-0.00,0.06
822490,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.03,0.37,0.14,2.45,-0.00,0.06
822500,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.02,0.43,0.13,2.46,-0.00,0.06
822510,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.01,0.37,0.04,2.47,-0.00,0.06
822520,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.07,0.35,0.09,2.48,-0.00,0.06
822530,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.01,0.43,0.06,2.49,-0.00,0.06
822540,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.08,0.42,0.09,2.50,-0.00,0.06
822550,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,-0.02,0.40,0.05,2.50,-0.00,0.06
822560,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.05,0.36,0.04,2.50,-0.00,0.06
822570,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,-0.01,0.38,-0.04,2.51,-0.00,0.06
822580,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.02,0.35,0.09,2.51,-0.01,0.06
822590,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.03,0.38,0.06,2.51,-0.01,0.06
822600,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,-0.02,0.42,-0.05,2.52,-0.01,0.06
822610,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.03,0.45,0.05,2.52,-0.01,0.06
822620,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.03,0.43,0.01,2.52,-0.00,0.06
822630,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,-0.01,0.35,-0.02,2.52,-0.01,0.06
822640,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.07,0.47,-0.04,2.52,-0.00,0.06
822650,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.05,0.43,0.06,2.52,-0.00,0.06
822660,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.03,0.40,-0.03,2.52,-0.01,0.06
822670,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.03,0.34,-0.08,2.53,-0.01,0.06
822680,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.02,0.38,-0.00,2.53,-0.00,0.06
822690,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.05,0.43,-0.10,2.53,-0.00,0.06
822700,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.00,0.43,-0.05,2.53,-0.00,0.06
822710,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,-0.02,0.38,-0.02,2.53,-0.00,0.06
822720,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.07,0.43,-0.12,2.53,-0.00,0.06
822730,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.04,0.43,-0.13,2.53,-0.00,0.06
822740,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.07,0.42,-0.02,2.53,-0.00,0.06
822750,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,-0.02,0.40,-0.10,2.53,-0.00,0.06
822760,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.07,0.36,-0.11,2.53,-0.00,0.06
822770,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.02,0.30,-0.10,2.53,-0.00,0.06
822780,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.05,0.40,-0.07,2.53,-0.01,0.06
822790,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.18,-0.48,-0.14,2.44,0.22,0.06
822800,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.02,0.37,-0.12,2.53,-0.00,0.06
822810,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.01,0.36,-0.14,2.53,-0.00,0.06
822820,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.06,0.37,-0.09,2.53,-0.00,0.06
822830,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.04,0.31,-0.13,2.53,-0.00,0.06
822840,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.04,0.33,-0.14,2.53,-0.01,0.06
822850,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,-0.05,0.32,-0.20,2.53,-0.00,0.06
822860,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,-0.03,0.32,-0.16,2.53,-0.00,0.06
822870,0.00,0.00,0.00,0.00,14.00,14.00,-14.00,-14.00,0.01,0.32,-0.16,2.53,-0.00,0.06
822880,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.06,0.36,-0.17,2.53,-0.01,0.07
822890,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.02,0.38,-0.17,2.53,-0.01,0.06
822900,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.01,0.36,-0.11,2.29,-0.00,-0.23
822910,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.11,0.32,-0.23,2.05,-0.01,-0.52
822920,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.02,0.24,-0.18,1.87,-0.01,-0.78
822930,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.06,0.26,-0.19,1.69,-0.02,-1.03
822940,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.04,0.28,-0.20,1.52,-0.03,-1.24
822950,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.04,0.32,-0.11,1.36,-0.04,-1.45
822960,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.00,0.24,-0.16,1.23,-0.04,-1.63
822970,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.03,0.25,-0.18,1.09,-0.05,-1.81
822980,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.05,0.26,-0.20,0.99,-0.06,-1.97
822990,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.01,0.24,-0.19,0.89,-0.06,-2.12
823000,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.05,0.30,-0.22,0.81,-0.07,-2.26
823010,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.05,0.27,-0.23,0.72,-0.08,-2.40
823020,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.04,0.27,-0.17,0.66,-0.08,-2.52
823030,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.05,0.21,-0.23,0.59,-0.08,-2.64
823040,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.01,0.28,-0.16,0.54,-0.09,-2.74
823050,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.05,0.25,-0.24,0.49,-0.09,-2.85
823060,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.06,0.28,-0.23,0.45,-0.09,-2.94
823070,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.01,0.31,-0.25,0.41,-0.09,-3.03
823080,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.07,0.29,-0.18,0.37,-0.10,-3.10
823090,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.11,0.31,-0.17,0.34,-0.10,-3.18
823100,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.12,0.38,-0.19,0.31,-0.10,-3.25
823110,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.06,0.31,-0.23,0.28,-0.09,-3.31
823120,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.14,0.33,-0.27,0.25,-0.10,-3.36
823130,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.14,0.33,-0.27,0.25,-0.10,-3.36
823140,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.14,0.38,-0.11,0.23,-0.10,-3.42
823150,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.02,0.36,-0.21,0.19,-0.09,-3.51
823160,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.15,0.30,-0.20,0.17,-0.09,-3.54
823170,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.06,0.40,-0.18,0.16,-0.09,-3.58
823180,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.06,0.40,-0.18,0.16,-0.09,-3.58
823190,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.14,0.31,-0.23,0.13,-0.09,-3.64
823200,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.12,0.37,-0.30,0.12,-0.08,-3.66
823210,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.20,0.25,-0.23,0.11,-0.08,-3.68
823220,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.17,0.34,-0.29,0.10,-0.08,-3.70
823230,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.17,0.34,-0.29,0.10,-0.08,-3.70
823240,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.30,0.49,-0.24,0.09,-0.07,-3.72
823250,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.24,0.30,-0.23,0.08,-0.07,-3.75
823260,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.24,0.30,-0.23,0.08,-0.07,-3.75
823270,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.26,0.33,-0.20,0.07,-0.07,-3.77
823280,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.26,0.33,-0.20,0.07,-0.07,-3.77
823290,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.21,0.27,-0.19,0.06,-0.06,-3.79
823300,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.27,0.29,-0.18,0.06,-0.06,-3.80
823310,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.31,0.27,-0.20,0.05,-0.06,-3.81
823320,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.31,0.27,-0.20,0.05,-0.06,-3.81
823330,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.23,-0.15,0.33,0.05,-0.05,-3.82
823340,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.02,0.13,-0.19,0.04,-0.05,-3.83
823350,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.02,0.13,-0.19,0.04,-0.05,-3.83
823360,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.06,0.08,-0.17,0.04,-0.05,-3.83
823370,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.01,0.08,-0.24,0.04,-0.04,-3.84
823380,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.04,0.10,-0.20,0.04,-0.04,-3.84
823390,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.03,0.12,-0.25,0.04,-0.04,-3.84
823400,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.01,0.17,-0.20,0.04,-0.04,-3.85
823410,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.02,0.13,-0.30,0.03,-0.04,-3.85
823420,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.05,0.13,-0.20,0.03,-0.04,-3.85
823430,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.09,0.08,-0.22,0.03,-0.03,-3.85
823440,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.01,0.14,-0.16,0.03,-0.03,-3.85
823450,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.04,0.13,-0.26,0.03,-0.03,-3.85
823460,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.09,0.11,-0.19,0.03,-0.03,-3.85
823470,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.01,0.12,-0.20,0.03,-0.03,-3.86
823480,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.05,0.15,-0.25,0.03,-0.03,-3.86
823490,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.03,0.12,-0.16,0.03,-0.02,-3.86
823500,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.02,0.09,-0.18,0.03,-0.02,-3.86
823510,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.80,0.60,-0.28,0.03,-0.02,-3.86
823520,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.13,0.06,-0.17,0.03,-0.02,-3.86
823530,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.01,0.14,-0.11,0.03,-0.02,-3.86
823540,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.06,0.16,-0.29,0.03,-0.02,-3.86
823550,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.02,0.13,-0.18,0.03,-0.02,-3.86
823560,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.11,0.14,-0.21,0.03,-0.02,-3.86
823570,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.01,0.11,-0.24,0.03,-0.02,-3.86
823580,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.07,0.08,-0.16,0.03,-0.01,-3.87
823590,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.01,0.08,-0.28,0.03,-0.01,-3.87
823600,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.01,0.10,-0.16,0.03,-0.01,-3.86
823610,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.10,0.08,-0.25,0.03,-0.01,-3.87
823620,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.06,0.10,-0.16,0.03,-0.01,-3.87
823630,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.10,0.09,-0.15,0.03,-0.01,-3.87
823640,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.11,-0.10,-0.24,0.03,-0.01,-3.87
823650,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.01,0.12,-0.17,0.03,-0.01,-3.87
823660,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.01,0.07,-0.27,0.03,-0.01,-3.87
823670,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.01,0.13,-0.19,0.03,-0.00,-3.87
823680,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.08,0.08,-0.21,0.03,-0.00,-3.87
823690,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.02,0.09,-0.27,0.02,-0.00,-3.87
823700,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.06,0.06,-0.21,0.02,-0.00,-3.87
823710,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.03,0.10,-0.13,0.02,-0.00,-3.87
823720,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.11,0.06,-0.14,0.02,-0.00,-3.87
823730,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.04,0.05,-0.25,0.02,0.00,-3.87
823740,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.01,0.05,-0.25,0.02,0.00,-3.87
823750,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.06,0.06,-0.19,0.03,-0.00,-3.87
823760,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.03,0.08,-0.16,0.02,0.00,-3.87
823770,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.02,0.07,-0.25,0.02,0.00,-3.87
823780,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.01,0.04,-0.19,0.02,0.00,-3.87
823790,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.00,0.04,-0.18,0.02,0.00,-3.87
823800,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.04,-0.12,-0.26,0.02,0.00,-3.87
823810,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.03,0.11,-0.23,0.02,0.00,-3.87
823820,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.03,0.04,-0.26,0.02,0.01,-3.87
823830,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.03,0.00,-0.21,0.02,0.01,-3.87
823840,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.00,0.07,-0.22,0.02,0.01,-3.87
823850,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.02,0.06,-0.18,0.02,0.01,-3.87
823860,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.00,0.01,-0.19,0.02,0.01,-3.87
823870,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.22,0.02,0.01,-3.87
823880,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,-0.00,-0.02,-0.21,0.02,0.01,-3.87
823890,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.01,-0.04,-0.16,0.02,0.01,-3.88
823900,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.05,-0.01,-0.18,0.02,0.01,-3.88
823910,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.06,0.01,-0.21,0.01,0.01,-3.87
823920,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.02,-0.09,-0.20,0.01,0.01,-3.87
823930,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.05,0.01,-0.28,0.01,0.01,-3.87
823940,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.16,-0.05,-0.20,0.01,0.01,-3.87
823950,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.09,-0.03,-0.19,0.01,0.01,-3.87
823960,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.10,-0.05,-0.26,0.01,0.01,-3.87
823970,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.09,0.02,-0.16,0.01,0.01,-3.87
823980,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.11,0.05,-0.16,0.01,0.01,-3.87
823990,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.12,0.05,-0.15,0.01,0.02,-3.87
824000,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.17,-0.06,-0.22,0.01,0.01,-3.87
824010,-15.00,15.00,15.00,-15.00,0.00,0.00,0.00,0.00,0.13,-0.07,-0.25,0.01,0.01,-3.87
824020,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.08,-0.01,-0.19,0.01,0.01,-3.87
824030,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.15,-0.01,-0.22,0.01,0.01,-3.87
824040,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.05,-0.01,-0.18,0.00,0.04,-3.58
824050,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.17,-0.05,-0.20,0.00,0.07,-3.28
824060,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.18,-0.05,-0.14,0.01,0.09,-3.06
824070,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.20,-0.10,-0.30,0.00,0.11,-2.84
824080,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.18,0.08,-0.22,0.00,0.14,-2.67
824090,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.24,0.05,-0.21,0.00,0.16,-2.49
824100,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.21,-0.03,-0.24,0.00,0.18,-2.35
824110,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.28,-0.08,-0.10,0.00,0.19,-2.21
824120,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.26,-0.07,-0.14,0.00,0.21,-2.09
824130,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.26,-0.07,-0.14,0.00,0.21,-2.09
824140,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.16,-0.07,-0.19,0.00,0.25,-1.88
824150,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.66,0.25,-0.16,-0.03,0.26,-1.78
824160,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.26,-0.09,-0.24,0.00,0.28,-1.69
824170,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.26,-0.09,-0.24,0.00,0.28,-1.69
824180,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.24,0.01,-0.19,-0.00,0.31,-1.54
824190,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.25,-0.08,-0.27,-0.00,0.33,-1.46
824200,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.26,-0.09,-0.16,-0.00,0.34,-1.40
824210,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.30,-0.03,-0.23,-0.00,0.36,-1.33
824220,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.30,-0.03,-0.23,-0.00,0.36,-1.33
824230,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.30,-0.03,-0.23,-0.00,0.36,-1.33
824240,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-1.23,0.49,0.14,-0.00,0.38,-1.21
824250,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.32,-0.08,-0.18,-0.00,0.41,-1.10
824260,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.32,-0.08,-0.18,-0.00,0.41,-1.10
824270,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.23,-0.02,-0.18,-0.00,0.43,-0.99
824280,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.17,-0.03,-0.21,-0.00,0.43,-0.95
824290,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.22,-0.08,-0.12,-0.00,0.44,-0.90
824300,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.23,0.00,-0.10,-0.00,0.45,-0.85
824310,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.23,-0.06,-0.19,-0.00,0.43,-0.81
824320,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.23,-0.05,-0.18,-0.00,0.44,-0.77
824330,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.25,0.01,-0.08,-0.00,0.45,-0.73
824340,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.26,-0.01,-0.13,-0.00,0.45,-0.69
824350,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.21,-0.06,-0.11,-0.00,0.46,-0.65
824360,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.33,-0.02,-0.31,0.01,0.43,-0.62
824370,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.26,0.01,-0.20,0.02,0.40,-0.58
824380,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.25,-0.02,-0.20,0.02,0.41,-0.55
824390,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.23,0.03,-0.12,0.02,0.42,-0.52
824400,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.17,-0.01,-0.13,0.01,0.42,-0.49
824410,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.67,0.07,-0.16,-0.02,0.42,-0.46
824420,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,0.22,-0.07,-0.16,0.01,0.44,-0.44
