timestamp,pos_error_x,pos_error_y,pos_error_z,orient_error_x,orient_error_y,orient_error_z
1771606153.501160,-0.124678,0.195780,-0.065821,-0.055489,0.025396,-0.023362
1771606153.511499,-0.124678,0.195780,-0.065821,-0.055602,0.025440,-0.023653
1771606153.521816,-0.124678,0.195780,-0.065821,-0.055709,0.025482,-0.023928
1771606153.532226,-0.124678,0.195780,-0.065821,-0.055812,0.025522,-0.024190
1771606153.542932,-0.124468,0.195537,-0.063957,-0.055275,0.025603,-0.023470
1771606153.553324,-0.123618,0.194783,-0.058852,-0.053809,0.025713,-0.021560
1771606153.563593,-0.123618,0.194783,-0.058852,-0.053661,0.025777,-0.021922
1771606153.574025,-0.123253,0.194463,-0.065594,-0.053362,0.025815,-0.021368
1771606153.584389,-0.123253,0.194463,-0.065594,-0.053531,0.025859,-0.021663
1771606153.594681,-0.123253,0.194463,-0.065594,-0.053691,0.025901,-0.021942
1771606153.604935,-0.122892,0.194125,-0.062024,-0.053164,0.025970,-0.021276
1771606153.615173,-0.122892,0.194125,-0.062024,-0.053177,0.026021,-0.021587
1771606153.625376,-0.121929,0.193258,-0.063730,-0.052221,0.026035,-0.019903
1771606153.635635,-0.121929,0.193258,-0.063730,-0.052353,0.026088,-0.020239
1771606153.645942,-0.121543,0.192886,-0.055840,-0.051708,0.026061,-0.019766
1771606153.656245,-0.121543,0.192886,-0.055840,-0.051514,0.026135,-0.020166
1771606153.666485,-0.121543,0.192886,-0.055840,-0.051330,0.026206,-0.020546
1771606153.676723,-0.121089,0.192425,-0.062269,-0.051080,0.026126,-0.020059
1771606153.687049,-0.121089,0.192425,-0.062269,-0.051211,0.026177,-0.020381
1771606153.697342,-0.120092,0.191592,-0.061872,-0.050448,0.025911,-0.018912
1771606153.707619,-0.119669,0.191242,-0.066056,-0.050506,0.025834,-0.018539
1771606153.717960,-0.119669,0.191242,-0.066056,-0.050842,0.025882,-0.018880
1771606153.728183,-0.119669,0.191242,-0.066056,-0.051161,0.025928,-0.019203
1771606153.738717,-0.119669,0.191242,-0.066056,-0.051464,0.025972,-0.019511
1771606153.749115,-0.119244,0.190867,-0.065850,-0.051388,0.025811,-0.019055
1771606153.759427,-0.118279,0.190117,-0.061591,-0.050787,0.025434,-0.017649
1771606153.769643,-0.118279,0.190117,-0.061591,-0.050926,0.025500,-0.018052
1771606153.779915,-0.117808,0.189728,-0.061578,-0.050727,0.025325,-0.017600
1771606153.790273,-0.117808,0.189728,-0.061578,-0.050874,0.025390,-0.017998
1771606153.800594,-0.117808,0.189728,-0.061578,-0.051013,0.025452,-0.018376
1771606153.811056,-0.117808,0.189728,-0.061578,-0.051145,0.025511,-0.018734
1771606153.821321,-0.117332,0.189330,-0.061280,-0.050932,0.025356,-0.018258
1771606153.831652,-0.117332,0.189330,-0.061280,-0.051061,0.025416,-0.018619
1771606153.842042,-0.116076,0.188451,-0.063965,-0.050471,0.024787,-0.016873
1771606153.852340,-0.116076,0.188451,-0.063965,-0.050753,0.024847,-0.017264
1771606153.862632,-0.115602,0.188120,-0.058887,-0.050564,0.024636,-0.016851
1771606153.872850,-0.115602,0.188120,-0.058887,-0.050627,0.024711,-0.017282
1771606153.883146,-0.115243,0.187859,-0.068058,-0.050927,0.024462,-0.017017
1771606153.893440,-0.115243,0.187859,-0.068058,-0.051381,0.024507,-0.017348
1771606153.904042,-0.115243,0.187859,-0.068058,-0.051812,0.024550,-0.017663
1771606153.914580,-0.114699,0.187501,-0.059789,-0.051443,0.024122,-0.016835
1771606153.924837,-0.114137,0.187109,-0.063078,-0.051319,0.023654,-0.016120
1771606153.935132,-0.114137,0.187109,-0.063078,-0.051545,0.023718,-0.016508
1771606153.945333,-0.114137,0.187109,-0.063078,-0.051760,0.023778,-0.016876
1771606153.955608,-0.113838,0.186886,-0.061740,-0.051709,0.023523,-0.016607
1771606153.965865,-0.113336,0.186481,-0.060800,-0.051454,0.022991,-0.015919
1771606153.976079,-0.113336,0.186481,-0.060800,-0.051582,0.023058,-0.016311
1771606153.986485,-0.113023,0.186225,-0.059993,-0.051450,0.022788,-0.016074
1771606153.996737,-0.112732,0.185980,-0.060124,-0.051348,0.022506,-0.015871
1771606154.007037,-0.112732,0.185980,-0.060124,-0.051459,0.022573,-0.016255
1771606154.017322,-0.112732,0.185980,-0.060124,-0.051565,0.022637,-0.016620
1771606154.028631,-0.112449,0.185740,-0.059574,-0.051442,0.022362,-0.016400
1771606154.038933,-0.112449,0.185740,-0.059574,-0.051528,0.022424,-0.016755
1771606154.049238,-0.111729,0.185193,-0.058126,-0.051015,0.021658,-0.015794
1771606154.059913,-0.111729,0.185193,-0.058126,-0.051064,0.021727,-0.016178
1771606154.070213,-0.111396,0.184915,-0.061462,-0.051018,0.021358,-0.015913
1771606154.080567,-0.111113,0.184641,-0.058115,-0.050798,0.021049,-0.015631
1771606154.090879,-0.111113,0.184641,-0.058115,-0.050863,0.021116,-0.016006
1771606154.101329,-0.110695,0.184232,-0.063119,-0.050923,0.020781,-0.015751
1771606154.111637,-0.110695,0.184232,-0.063119,-0.051210,0.020830,-0.016076
1771606154.121961,-0.110695,0.184232,-0.063119,-0.051484,0.020876,-0.016384
1771606154.132272,-0.110695,0.184232,-0.063119,-0.051744,0.020919,-0.016678
1771606154.142504,-0.110278,0.183812,-0.064231,-0.051801,0.020538,-0.016335
1771606154.152753,-0.110278,0.183812,-0.064231,-0.052104,0.020578,-0.016620
1771606154.163039,-0.108536,0.182761,-0.064767,-0.051628,0.019411,-0.015044
1771606154.173317,-0.107969,0.182416,-0.058854,-0.051489,0.019040,-0.014840
1771606154.183509,-0.107969,0.182416,-0.058854,-0.051612,0.019120,-0.015287
1771606154.193764,-0.107969,0.182416,-0.058854,-0.051728,0.019195,-0.015711
1771606154.204331,-0.107969,0.182416,-0.058854,-0.051838,0.019267,-0.016114
1771606154.214608,-0.107424,0.182084,-0.056358,-0.051561,0.018922,-0.015932
1771606154.224831,-0.106243,0.181332,-0.067190,-0.051573,0.018034,-0.015151
1771606154.235261,-0.106243,0.181332,-0.067190,-0.052082,0.018088,-0.015537
1771606154.245764,-0.105725,0.181011,-0.072279,-0.052573,0.017719,-0.015408
1771606154.256170,-0.105215,0.180693,-0.053663,-0.052063,0.017410,-0.015191
1771606154.266475,-0.105215,0.180693,-0.053663,-0.051971,0.017515,-0.015714
1771606154.276774,-0.104681,0.180355,-0.059837,-0.051947,0.017168,-0.015737
1771606154.287091,-0.104124,0.180010,-0.059869,-0.051876,0.016788,-0.015682
1771606154.297326,-0.104124,0.180010,-0.059869,-0.052085,0.016871,-0.016154
1771606154.308105,-0.103556,0.179650,-0.063462,-0.052207,0.016486,-0.016063
1771606154.318452,-0.103043,0.179308,-0.068349,-0.052552,0.016162,-0.016026
1771606154.328686,-0.103043,0.179308,-0.068349,-0.053111,0.016218,-0.016426
1771606154.339034,-0.103043,0.179308,-0.068349,-0.053642,0.016272,-0.016807
1771606154.349508,-0.103043,0.179308,-0.068349,-0.054147,0.016322,-0.017169
1771606154.359825,-0.102491,0.178911,-0.060832,-0.053933,0.015930,-0.016958
1771606154.370113,-0.101251,0.177911,-0.062523,-0.053556,0.015005,-0.016293
1771606154.380351,-0.101251,0.177911,-0.062523,-0.053845,0.015087,-0.016780
1771606154.390700,-0.100683,0.177436,-0.062730,-0.053796,0.014719,-0.016761
1771606154.401006,-0.100683,0.177436,-0.062730,-0.054093,0.014798,-0.017239
1771606154.411350,-0.100683,0.177436,-0.062730,-0.054374,0.014874,-0.017693
1771606154.421808,-0.100145,0.176992,-0.067458,-0.054590,0.014535,-0.017681
1771606154.432062,-0.100145,0.176992,-0.067458,-0.055059,0.014594,-0.018084
1771606154.442360,-0.099062,0.176167,-0.069091,-0.054982,0.013853,-0.017536
1771606154.452640,-0.099062,0.176167,-0.069091,-0.055518,0.013912,-0.017961
1771606154.463042,-0.098256,0.175545,-0.061771,-0.055166,0.013388,-0.017687
1771606154.473346,-0.098256,0.175545,-0.061771,-0.055389,0.013476,-0.018197
1771606154.483682,-0.098256,0.175545,-0.061771,-0.055602,0.013560,-0.018681
1771606154.494643,-0.098256,0.175545,-0.061771,-0.055804,0.013640,-0.019141
1771606154.505178,-0.097714,0.175150,-0.065903,-0.055884,0.013307,-0.019168
1771606154.515477,-0.097714,0.175150,-0.065903,-0.056256,0.013371,-0.019583
1771606154.525976,-0.096232,0.174068,-0.063931,-0.055581,0.012242,-0.018644
1771606154.536382,-0.096232,0.174068,-0.063931,-0.055900,0.012324,-0.019141
1771606154.546886,-0.095730,0.173686,-0.057569,-0.055527,0.012029,-0.019176
1771606154.557228,-0.095730,0.173686,-0.057569,-0.055578,0.012131,-0.019717
1771606154.567476,-0.095730,0.173686,-0.057569,-0.055626,0.012228,-0.020232
1771606154.577867,-0.095730,0.173686,-0.057569,-0.055672,0.012320,-0.020720
1771606154.588190,-0.095212,0.173292,-0.064069,-0.055690,0.012035,-0.020756
1771606154.598482,-0.095212,0.173292,-0.064069,-0.056017,0.012102,-0.021175
1771606154.608943,-0.093620,0.172714,-0.060655,-0.055088,0.011174,-0.020371
1771606154.619309,-0.093076,0.172494,-0.064254,-0.054966,0.010928,-0.020405
1771606154.629566,-0.093076,0.172494,-0.064254,-0.055322,0.011011,-0.020894
1771606154.639822,-0.093076,0.172494,-0.064254,-0.055659,0.011091,-0.021359
1771606154.650122,-0.093076,0.172494,-0.064254,-0.055980,0.011166,-0.021800
1771606154.660427,-0.092620,0.172289,-0.072862,-0.056271,0.010946,-0.021820
1771606154.670753,-0.092620,0.172289,-0.072862,-0.056916,0.010989,-0.022164
1771606154.681276,-0.091555,0.171895,-0.062088,-0.055981,0.010409,-0.021438
1771606154.691775,-0.091050,0.171704,-0.062657,-0.055731,0.010271,-0.021429
1771606154.702008,-0.091050,0.171704,-0.062657,-0.055945,0.010364,-0.021916
1771606154.712272,-0.091050,0.171704,-0.062657,-0.056148,0.010451,-0.022379
1771606154.722516,-0.090642,0.171480,-0.060980,-0.055811,0.010341,-0.022365
1771606154.732751,-0.090642,0.171480,-0.060980,-0.055941,0.010431,-0.022825
1771606154.743091,-0.089737,0.171038,-0.061671,-0.055102,0.010041,-0.022319
1771606154.753524,-0.089377,0.170843,-0.064095,-0.055032,0.009977,-0.022351
1771606154.763759,-0.089377,0.170843,-0.064095,-0.055308,0.010059,-0.022798
1771606154.773957,-0.089377,0.170843,-0.064095,-0.055570,0.010137,-0.023223
1771606154.784232,-0.089377,0.170843,-0.064095,-0.055820,0.010211,-0.023626
1771606154.794515,-0.089377,0.170843,-0.064095,-0.056057,0.010282,-0.024009
1771606154.804735,-0.089029,0.170660,-0.065727,-0.055965,0.010242,-0.023888
1771606154.815060,-0.088029,0.170262,-0.061257,-0.054756,0.010063,-0.022770
1771606154.825300,-0.088029,0.170262,-0.061257,-0.054883,0.010152,-0.023212
1771606154.835511,-0.087704,0.170089,-0.068582,-0.054903,0.010193,-0.023095
1771606154.845768,-0.087704,0.170089,-0.068582,-0.055320,0.010250,-0.023446
1771606154.856061,-0.087704,0.170089,-0.068582,-0.055717,0.010305,-0.023779
1771606154.866473,-0.087446,0.169918,-0.070352,-0.055758,0.010365,-0.023591
1771606154.876724,-0.087446,0.169918,-0.070352,-0.056195,0.010411,-0.023891
1771606154.887081,-0.086793,0.169576,-0.067032,-0.055376,0.010406,-0.022955
1771606154.897549,-0.086793,0.169576,-0.067032,-0.055662,0.010468,-0.023302
1771606154.907865,-0.086448,0.169414,-0.070026,-0.055557,0.010518,-0.023037
1771606154.918190,-0.086448,0.169414,-0.070026,-0.055943,0.010568,-0.023344
1771606154.928539,-0.086448,0.169414,-0.070026,-0.056311,0.010615,-0.023634
1771606154.938826,-0.086147,0.169275,-0.061055,-0.055718,0.010714,-0.023368
1771606154.949121,-0.086147,0.169275,-0.061055,-0.055704,0.010794,-0.023737
1771606154.959416,-0.085170,0.168737,-0.068772,-0.055082,0.010949,-0.022779
1771606154.969868,-0.084607,0.168480,-0.067557,-0.054955,0.011064,-0.022555
1771606154.980267,-0.084607,0.168480,-0.067557,-0.055235,0.011129,-0.022911
1771606154.990516,-0.084607,0.168480,-0.067557,-0.055502,0.011190,-0.023249
1771606155.000863,-0.084607,0.168480,-0.067557,-0.055755,0.011248,-0.023571
1771606155.011093,-0.084088,0.168237,-0.060750,-0.055271,0.011382,-0.023360
1771606155.021360,-0.082890,0.167769,-0.072883,-0.054883,0.011560,-0.022631
1771606155.031593,-0.082890,0.167769,-0.072883,-0.055371,0.011612,-0.022957
1771606155.042372,-0.082374,0.167562,-0.062922,-0.054925,0.011770,-0.022725
1771606155.052686,-0.082374,0.167562,-0.062922,-0.054992,0.011861,-0.023152
1771606155.062957,-0.081768,0.167299,-0.061637,-0.054526,0.012011,-0.022985
1771606155.073343,-0.081768,0.167299,-0.061637,-0.054554,0.012106,-0.023421
1771606155.083609,-0.081182,0.167035,-0.064128,-0.054254,0.012300,-0.023257
1771606155.093920,-0.081182,0.167035,-0.064128,-0.054395,0.012384,-0.023665
1771606155.104207,-0.080309,0.166660,-0.061858,-0.053676,0.012654,-0.023173
1771606155.114470,-0.079821,0.166469,-0.077482,-0.054097,0.012783,-0.023153
1771606155.124771,-0.079821,0.166469,-0.077482,-0.054778,0.012821,-0.023448
1771606155.135065,-0.079821,0.166469,-0.077482,-0.055426,0.012858,-0.023728
1771606155.145666,-0.079821,0.166469,-0.077482,-0.056041,0.012892,-0.023994
1771606155.155907,-0.079345,0.166272,-0.060258,-0.055395,0.013040,-0.023679
1771606155.166132,-0.079345,0.166272,-0.060258,-0.055296,0.013144,-0.024124
1771606155.177161,-0.077930,0.165718,-0.060646,-0.053964,0.013463,-0.023060
1771606155.188242,-0.077930,0.165718,-0.060646,-0.053931,0.013574,-0.023548
1771606155.198564,-0.077448,0.165504,-0.062362,-0.053522,0.013730,-0.023401
1771606155.208827,-0.077448,0.165504,-0.062362,-0.053575,0.013830,-0.023856
1771606155.219386,-0.077448,0.165504,-0.062362,-0.053625,0.013925,-0.024288
1771606155.229725,-0.076996,0.165283,-0.063736,-0.053254,0.014090,-0.024083
1771606155.239981,-0.076052,0.164999,-0.065452,-0.052445,0.014358,-0.023095
1771606155.250207,-0.076052,0.164999,-0.065452,-0.052644,0.014447,-0.023522
1771606155.260511,-0.075646,0.164893,-0.065885,-0.052426,0.014550,-0.023435
1771606155.270752,-0.075646,0.164893,-0.065885,-0.052632,0.014634,-0.023841
1771606155.281286,-0.075646,0.164893,-0.065885,-0.052828,0.014714,-0.024226
1771606155.292109,-0.075646,0.164893,-0.065885,-0.053013,0.014790,-0.024593
1771606155.302652,-0.075193,0.164789,-0.069293,-0.052860,0.014883,-0.024491
1771606155.312989,-0.075193,0.164789,-0.069293,-0.053169,0.014945,-0.024814
1771606155.323267,-0.073741,0.164524,-0.070363,-0.052163,0.014904,-0.023752
1771606155.333565,-0.073741,0.164524,-0.070363,-0.052513,0.014977,-0.024119
1771606155.343933,-0.073257,0.164431,-0.063027,-0.052047,0.015064,-0.023936
1771606155.354193,-0.073257,0.164431,-0.063027,-0.052090,0.015166,-0.024370
1771606155.365083,-0.073257,0.164431,-0.063027,-0.052130,0.015262,-0.024783
1771606155.375609,-0.072726,0.164325,-0.074749,-0.052253,0.015373,-0.024637
1771606155.385872,-0.072726,0.164325,-0.074749,-0.052752,0.015421,-0.024921
1771606155.396156,-0.071555,0.164308,-0.067956,-0.051799,0.015571,-0.023869
1771606155.406548,-0.071555,0.164308,-0.067956,-0.052006,0.015659,-0.024262
1771606155.416898,-0.071096,0.164291,-0.073746,-0.052126,0.015773,-0.024119
1771606155.427118,-0.071096,0.164291,-0.073746,-0.052540,0.015837,-0.024439
1771606155.437324,-0.071096,0.164291,-0.073746,-0.052934,0.015898,-0.024744
1771606155.448046,-0.071096,0.164291,-0.073746,-0.053309,0.015956,-0.025034
1771606155.458356,-0.070382,0.163943,-0.074901,-0.053174,0.016083,-0.024389
1771606155.468641,-0.069430,0.163518,-0.067501,-0.052432,0.016280,-0.023320
1771606155.478882,-0.069430,0.163518,-0.067501,-0.052561,0.016376,-0.023737
1771606155.489578,-0.068990,0.163291,-0.067030,-0.052279,0.016522,-0.023520
1771606155.499862,-0.068990,0.163291,-0.067030,-0.052392,0.016616,-0.023930
1771606155.510129,-0.068990,0.163291,-0.067030,-0.052500,0.016706,-0.024318
1771606155.520412,-0.068595,0.163061,-0.070551,-0.052438,0.016910,-0.024098
1771606155.530730,-0.068595,0.163061,-0.070551,-0.052683,0.016981,-0.024438
1771606155.541005,-0.067738,0.162794,-0.069381,-0.052107,0.017253,-0.023430
1771606155.551332,-0.067384,0.162660,-0.064829,-0.051762,0.017396,-0.023186
1771606155.561512,-0.067384,0.162660,-0.064829,-0.051785,0.017496,-0.023606
1771606155.571801,-0.067384,0.162660,-0.064829,-0.051807,0.017592,-0.024006
1771606155.582592,-0.067384,0.162660,-0.064829,-0.051827,0.017683,-0.024385
1771606155.593041,-0.067384,0.162660,-0.064829,-0.051847,0.017770,-0.024746
1771606155.603385,-0.067035,0.162520,-0.075352,-0.052055,0.017904,-0.024520
1771606155.613804,-0.065999,0.162163,-0.071453,-0.051314,0.018207,-0.022886
1771606155.624146,-0.065999,0.162163,-0.071453,-0.051599,0.018274,-0.023216
1771606155.634423,-0.065619,0.162026,-0.070843,-0.051485,0.018413,-0.022850
1771606155.644796,-0.065619,0.162026,-0.070843,-0.051729,0.018481,-0.023178
1771606155.656288,-0.065619,0.162026,-0.070843,-0.051961,0.018547,-0.023489
1771606155.666738,-0.065253,0.161891,-0.075099,-0.052070,0.018655,-0.023176
1771606155.677032,-0.065253,0.161891,-0.075099,-0.052448,0.018701,-0.023433
1771606155.687367,-0.064301,0.161638,-0.071785,-0.051834,0.018890,-0.022068
1771606155.697721,-0.064301,0.161638,-0.071785,-0.052073,0.018959,-0.022393
1771606155.708056,-0.063923,0.161520,-0.074966,-0.052110,0.019067,-0.022051
1771606155.718401,-0.063923,0.161520,-0.074966,-0.052454,0.019122,-0.022331
1771606155.729187,-0.063923,0.161520,-0.074966,-0.052780,0.019173,-0.022598
1771606155.739792,-0.063923,0.161520,-0.074966,-0.053091,0.019222,-0.022852
1771606155.750082,-0.063538,0.161393,-0.067647,-0.052671,0.019394,-0.022315
1771606155.760332,-0.063538,0.161393,-0.067647,-0.052686,0.019475,-0.022644
1771606155.770635,-0.062555,0.161059,-0.067230,-0.051635,0.019788,-0.020871
1771606155.781117,-0.062219,0.160940,-0.065714,-0.051240,0.019908,-0.020506
1771606155.791570,-0.062219,0.160940,-0.065714,-0.051211,0.020003,-0.020885
1771606155.801862,-0.062219,0.160940,-0.065714,-0.051184,0.020093,-0.021245
1771606155.812116,-0.061903,0.160793,-0.066005,-0.050809,0.020254,-0.020878
1771606155.822345,-0.061903,0.160793,-0.066005,-0.050806,0.020338,-0.021220
1771606155.832637,-0.061147,0.160455,-0.073623,-0.050453,0.020412,-0.020032
1771606155.842917,-0.060833,0.160301,-0.068276,-0.050182,0.020488,-0.019643
1771606155.853146,-0.060833,0.160301,-0.068276,-0.050281,0.020566,-0.019981
1771606155.863418,-0.060833,0.160301,-0.068276,-0.050375,0.020640,-0.020301
1771606155.873833,-0.060833,0.160301,-0.068276,-0.050465,0.020710,-0.020606
1771606155.884298,-0.060833,0.160301,-0.068276,-0.050550,0.020776,-0.020896
1771606155.894701,-0.060521,0.160138,-0.076593,-0.050709,0.020840,-0.020554
1771606155.905099,-0.059562,0.159653,-0.070111,-0.049722,0.020941,-0.018677
1771606155.915371,-0.059562,0.159653,-0.070111,-0.049887,0.021008,-0.018989
1771606155.925675,-0.059239,0.159461,-0.071205,-0.049820,0.021044,-0.018624
1771606155.935905,-0.059239,0.159461,-0.071205,-0.050021,0.021104,-0.018914
1771606155.946228,-0.059239,0.159461,-0.071205,-0.050211,0.021161,-0.019190
1771606155.956509,-0.058955,0.159281,-0.062527,-0.049710,0.021202,-0.018800
1771606155.966722,-0.058955,0.159281,-0.062527,-0.049565,0.021295,-0.019156
1771606155.976934,-0.058274,0.159603,-0.076797,-0.049488,0.021192,-0.018063
1771606155.987250,-0.057990,0.159743,-0.073709,-0.049458,0.021205,-0.017629
1771606155.997453,-0.057990,0.159743,-0.073709,-0.049724,0.021255,-0.017869
1771606156.007710,-0.057990,0.159743,-0.073709,-0.049976,0.021303,-0.018098
1771606156.018347,-0.057990,0.159743,-0.073709,-0.050215,0.021349,-0.018315
1771606156.029066,-0.057990,0.159743,-0.073709,-0.050443,0.021392,-0.018522
1771606156.039417,-0.057749,0.159870,-0.058206,-0.049668,0.021446,-0.018156
1771606156.049699,-0.057749,0.159870,-0.058206,-0.049286,0.021558,-0.018511
1771606156.060046,-0.056784,0.160358,-0.065732,-0.048251,0.021541,-0.016792
1771606156.070307,-0.056458,0.160520,-0.072905,-0.048207,0.021472,-0.016416
1771606156.080521,-0.056458,0.160520,-0.072905,-0.048415,0.021527,-0.016633
1771606156.090840,-0.056458,0.160520,-0.072905,-0.048611,0.021579,-0.016839
1771606156.101172,-0.056117,0.160564,-0.076065,-0.048656,0.021496,-0.016390
1771606156.111440,-0.055576,0.160650,-0.070889,-0.048239,0.021400,-0.015414
1771606156.121674,-0.055576,0.160650,-0.070889,-0.048333,0.021469,-0.015659
1771606156.131974,-0.055282,0.160693,-0.075882,-0.048405,0.021404,-0.015311
1771606156.142250,-0.055282,0.160693,-0.075882,-0.048677,0.021449,-0.015493
1771606156.152514,-0.055282,0.160693,-0.075882,-0.048934,0.021491,-0.015666
1771606156.162906,-0.055282,0.160693,-0.075882,-0.049179,0.021531,-0.015831
1771606156.173327,-0.054960,0.160741,-0.075110,-0.049117,0.021428,-0.015315
1771606156.183593,-0.054327,0.160904,-0.071254,-0.048519,0.021193,-0.014125
1771606156.193967,-0.054327,0.160904,-0.071254,-0.048563,0.021264,-0.014363
1771606156.204249,-0.054010,0.160982,-0.070763,-0.048299,0.021197,-0.013904
1771606156.214542,-0.054010,0.160982,-0.070763,-0.048321,0.021269,-0.014139
1771606156.224754,-0.054010,0.160982,-0.070763,-0.048342,0.021337,-0.014363
1771606156.235475,-0.054010,0.160982,-0.070763,-0.048363,0.021401,-0.014576
1771606156.246172,-0.053727,0.161067,-0.067275,-0.047985,0.021363,-0.014150
1771606156.256741,-0.053727,0.161067,-0.067275,-0.047873,0.021443,-0.014392
1771606156.267350,-0.052862,0.161259,-0.076383,-0.047603,0.021036,-0.012950
1771606156.277663,-0.052525,0.161314,-0.064580,-0.047054,0.020941,-0.012487
1771606156.287914,-0.052525,0.161314,-0.064580,-0.046845,0.021043,-0.012785
1771606156.298336,-0.052525,0.161314,-0.064580,-0.046647,0.021139,-0.013067
1771606156.308704,-0.052525,0.161314,-0.064580,-0.046459,0.021231,-0.013336
1771606156.318983,-0.052299,0.161344,-0.069882,-0.046306,0.021109,-0.012950
1771606156.329287,-0.051603,0.161439,-0.069400,-0.045766,0.020794,-0.011876
1771606156.339938,-0.051603,0.161439,-0.069400,-0.045782,0.020867,-0.012106
1771606156.350314,-0.051603,0.161439,-0.069400,-0.045796,0.020936,-0.012325
1771606156.360759,-0.051300,0.161471,-0.067887,-0.045575,0.020813,-0.012000
1771606156.371052,-0.051300,0.161471,-0.067887,-0.045534,0.020887,-0.012228
1771606156.381381,-0.050778,0.161507,-0.072573,-0.045390,0.020559,-0.011571
1771606156.391648,-0.050778,0.161507,-0.072573,-0.045532,0.020613,-0.011756
1771606156.401936,-0.050778,0.161507,-0.072573,-0.045666,0.020664,-0.011931
1771606156.412180,-0.050281,0.161512,-0.069407,-0.045353,0.020353,-0.011181
1771606156.422461,-0.049839,0.161548,-0.069912,-0.045151,0.019960,-0.010651
1771606156.432668,-0.049839,0.161548,-0.069912,-0.045183,0.020030,-0.010875
1771606156.442958,-0.049839,0.161548,-0.069912,-0.045212,0.020096,-0.011089
1771606156.453218,-0.049839,0.161548,-0.069912,-0.045241,0.020159,-0.011292
1771606156.463507,-0.049567,0.161567,-0.066618,-0.044950,0.019915,-0.011058
1771606156.473801,-0.048966,0.161582,-0.069404,-0.044608,0.019196,-0.010321
1771606156.484321,-0.048966,0.161582,-0.069404,-0.044628,0.019265,-0.010543
1771606156.494673,-0.048715,0.161576,-0.070231,-0.044560,0.018991,-0.010333
1771606156.504973,-0.048715,0.161576,-0.070231,-0.044611,0.019053,-0.010538
1771606156.515266,-0.048715,0.161576,-0.070231,-0.044660,0.019113,-0.010733
1771606156.525724,-0.048715,0.161576,-0.070231,-0.044706,0.019169,-0.010919
1771606156.536000,-0.048434,0.161559,-0.074042,-0.044801,0.018867,-0.010628
1771606156.546261,-0.048434,0.161559,-0.074042,-0.044986,0.018905,-0.010770
1771606156.556537,-0.047559,0.161560,-0.075476,-0.044939,0.017830,-0.009619
1771606156.566963,-0.047559,0.161560,-0.075476,-0.045168,0.017871,-0.009778
1771606156.577265,-0.047279,0.161544,-0.069609,-0.044430,0.017156,-0.009372
1771606156.587724,-0.047279,0.161544,-0.069609,-0.044425,0.017225,-0.009592
1771606156.598440,-0.047279,0.161544,-0.069609,-0.044420,0.017290,-0.009802
1771606156.608762,-0.047279,0.161544,-0.069609,-0.044415,0.017352,-0.010000
1771606156.619033,-0.046762,0.161500,-0.075066,-0.042935,0.015650,-0.009121
1771606156.629249,-0.046023,0.161493,-0.074761,-0.040746,0.013322,-0.007789
1771606156.639522,-0.046023,0.161493,-0.074761,-0.040936,0.013371,-0.007973
1771606156.649843,-0.045760,0.161487,-0.080436,-0.040693,0.012471,-0.007555
1771606156.660198,-0.045760,0.161487,-0.080436,-0.041073,0.012493,-0.007674
1771606156.670705,-0.045760,0.161487,-0.080436,-0.041434,0.012514,-0.007787
1771606156.681016,-0.045468,0.161468,-0.072653,-0.040732,0.011579,-0.007243
1771606156.691330,-0.045468,0.161468,-0.072653,-0.040778,0.011639,-0.007445
1771606156.701794,-0.044666,0.161321,-0.073881,-0.039584,0.009711,-0.006308
1771606156.712371,-0.044666,0.161321,-0.073881,-0.039684,0.009771,-0.006521
1771606156.722682,-0.044309,0.161252,-0.063111,-0.038806,0.009066,-0.006159
1771606156.732944,-0.044309,0.161252,-0.063111,-0.038503,0.009177,-0.006478
1771606156.743396,-0.044309,0.161252,-0.063111,-0.038216,0.009283,-0.006781
1771606156.753673,-0.043745,0.161174,-0.079982,-0.038047,0.007999,-0.006230
1771606156.763984,-0.043193,0.161082,-0.078694,-0.037743,0.006811,-0.005470
1771606156.774265,-0.043193,0.161082,-0.078694,-0.038056,0.006847,-0.005639
1771606156.784559,-0.042954,0.160930,-0.075367,-0.037914,0.006121,-0.005302
1771606156.794859,-0.042718,0.160765,-0.073344,-0.037787,0.005462,-0.005039
1771606156.805284,-0.042718,0.160765,-0.073344,-0.037882,0.005523,-0.005269
1771606156.815655,-0.042718,0.160765,-0.073344,-0.037973,0.005581,-0.005487
1771606156.826008,-0.042718,0.160765,-0.073344,-0.038059,0.005637,-0.005694
1771606156.836431,-0.042478,0.160587,-0.070336,-0.037742,0.004967,-0.005469
1771606156.846874,-0.041988,0.160275,-0.065348,-0.037040,0.003503,-0.004707
1771606156.857236,-0.041988,0.160275,-0.065348,-0.036849,0.003598,-0.005008
1771606156.869487,-0.041745,0.160123,-0.071620,-0.036883,0.002990,-0.004912
1771606156.880112,-0.041745,0.160123,-0.071620,-0.036950,0.003047,-0.005137
1771606156.890839,-0.041745,0.160123,-0.071620,-0.037013,0.003101,-0.005350
1771606156.901330,-0.041745,0.160123,-0.071620,-0.037073,0.003153,-0.005552
1771606156.911656,-0.041745,0.160123,-0.071620,-0.037130,0.003202,-0.005745
1771606156.921997,-0.041443,0.159933,-0.071411,-0.037145,0.002465,-0.005487
1771606156.932333,-0.040643,0.159631,-0.068957,-0.037056,0.000652,-0.004838
