timestamp_ms,thruster0,thruster1,thruster2,thruster3,thruster4,thruster5,thruster6,thruster7,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
18842115,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.73,-1.34,-0.62,-0.09,0.03,-1.06
18842125,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.72,-1.34,-0.61,-0.08,0.03,-1.08
18842135,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.72,-1.33,-0.60,-0.08,0.03,-1.02
18842145,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-1.00,-2.19,-0.96,-0.08,0.03,-1.02
18842156,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.71,-1.32,-0.59,-0.08,0.03,-1.04
18842165,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.70,-1.31,-0.58,-0.08,0.03,-1.06
18842175,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.70,-1.31,-0.57,-0.08,0.02,-1.07
18842185,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.70,-1.31,-0.56,-0.08,0.03,-1.01
18842195,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.69,-1.31,-0.56,-0.08,0.02,-1.03
18842206,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.69,-1.31,-0.55,-0.08,0.03,-1.04
18842215,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.69,-1.31,-0.55,-0.08,0.02,-1.06
18842225,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.69,-1.31,-0.55,-0.08,0.02,-1.06
18842235,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.68,-1.30,-0.55,-0.07,0.03,-1.03
18842245,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.95,-2.14,-0.87,-0.08,0.03,-1.02
18842256,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.67,-1.30,-0.54,-0.08,0.02,-1.03
18842265,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.66,-1.30,-0.54,-0.08,0.02,-1.06
18842275,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.66,-1.30,-0.54,-0.08,0.02,-1.06
18842285,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.66,-1.28,-0.54,-0.08,0.02,-1.01
18842295,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.65,-1.27,-0.54,-0.07,0.02,-1.02
18842306,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.91,-2.09,-0.85,-0.07,0.02,-1.04
18842315,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.65,-1.26,-0.53,-0.08,0.02,-1.05
18842325,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.90,-2.07,-0.84,-0.08,0.02,-1.07
18842335,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.64,-1.25,-0.53,-0.07,0.02,-1.03
18842345,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.65,-1.25,-0.52,-0.08,0.02,-1.02
18842356,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.65,-1.25,-0.52,-0.08,0.02,-1.02
18842365,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.64,-1.24,-0.52,-0.08,0.02,-1.05
18842375,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.64,-1.24,-0.52,-0.08,0.02,-1.05
18842385,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.63,-1.24,-0.51,-0.07,0.02,-1.00
18842395,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.63,-1.24,-0.51,-0.07,0.02,-1.00
18842406,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.63,-1.23,-0.50,-0.07,0.02,-1.02
18842415,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.88,-2.01,-0.78,-0.07,0.02,-1.04
18842425,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.85,-1.99,-0.77,-0.07,0.02,-1.07
18842435,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.85,-1.99,-0.77,-0.07,0.02,-1.07
18842445,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.66,-1.42,-0.55,-0.07,0.02,-1.02
18842456,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.66,-1.42,-0.55,-0.07,0.02,-1.02
18842465,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.57,-1.21,-0.47,-0.07,0.02,-1.04
18842475,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.57,-1.21,-0.47,-0.07,0.02,-1.04
18842485,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.56,-1.19,-0.46,-0.08,0.02,-1.08
18842495,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.56,-1.19,-0.46,-0.08,0.02,-1.08
18842506,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.55,-1.19,-0.45,-0.08,0.02,-1.09
18842515,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.77,-1.95,-0.72,-0.08,0.02,-1.11
18842526,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.54,-1.18,-0.44,-0.08,0.02,-1.11
18842535,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.54,-1.17,-0.43,-0.07,0.02,-1.12
18842545,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.54,-1.17,-0.43,-0.08,0.02,-1.06
18842556,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.53,-1.16,-0.42,-0.08,0.02,-1.07
18842565,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.76,-1.90,-0.67,-0.07,0.02,-1.08
18842575,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.53,-1.15,-0.42,-0.07,0.02,-1.09
18842585,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.53,-1.14,-0.41,-0.08,0.02,-1.10
18842595,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.53,-1.14,-0.41,-0.08,0.02,-1.11
18842606,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.52,-1.13,-0.41,-0.08,0.02,-1.13
18842615,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.75,-1.85,-0.64,-0.07,0.02,-1.13
18842625,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.52,-1.12,-0.40,-0.07,0.02,-1.14
18842635,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.52,-1.12,-0.40,-0.07,0.02,-1.15
18842645,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.71,-1.54,-0.53,-0.07,0.02,-1.16
18842656,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.52,-1.11,-0.39,-0.07,0.02,-1.16
18842665,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.75,-1.81,-0.62,-0.08,0.02,-1.17
18842675,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.52,-1.10,-0.39,-0.07,0.02,-1.18
18842685,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.51,-1.09,-0.39,-0.07,0.02,-1.18
18842695,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.51,-1.09,-0.38,-0.08,0.02,-1.19
18842706,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.50,-1.08,-0.38,-0.07,0.02,-1.19
18842715,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.71,-1.78,-0.60,-0.08,0.02,-1.20
18842725,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.48,-1.08,-0.37,-0.08,0.02,-1.20
18842735,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.48,-1.08,-0.37,-0.07,0.02,-1.13
18842745,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.48,-1.08,-0.37,-0.07,0.02,-1.13
18842756,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.47,-1.07,-0.36,-0.08,0.02,-1.15
18842765,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.47,-1.07,-0.36,-0.08,0.02,-1.15
18842775,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.47,-1.07,-0.36,-0.08,0.02,-1.16
18842785,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.47,-1.07,-0.36,-0.08,0.02,-1.09
18842795,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.68,-1.75,-0.56,-0.08,0.02,-1.09
18842806,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.47,-1.06,-0.35,-0.08,0.02,-1.11
18842815,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.47,-1.06,-0.35,-0.08,0.02,-1.12
18842825,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.47,-1.05,-0.35,-0.08,0.02,-1.13
18842835,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.46,-1.05,-0.35,-0.08,0.02,-1.06
18842845,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.67,-1.73,-0.55,-0.08,0.02,-1.07
18842855,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.46,-1.04,-0.34,-0.08,0.02,-1.08
18842865,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.67,-1.72,-0.55,-0.08,0.01,-1.09
18842875,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.46,-1.03,-0.34,-0.08,0.01,-1.10
18842885,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.45,-1.03,-0.34,-0.08,0.02,-1.04
18842895,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.67,-1.71,-0.54,-0.08,0.01,-1.05
18842906,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.46,-1.02,-0.33,-0.08,0.02,-1.06
18842915,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.46,-1.02,-0.33,-0.08,0.01,-1.08
18842925,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.46,-1.02,-0.33,-0.08,0.02,-1.09
18842935,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.47,-1.02,-0.33,-0.08,0.02,-1.02
18842945,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.68,-1.71,-0.52,-0.08,0.01,-1.03
18842956,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.47,-1.03,-0.31,-0.08,0.02,-1.04
18842965,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.47,-1.03,-0.31,-0.08,0.01,-1.06
18842975,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.48,-1.03,-0.31,-0.08,0.02,-1.07
18842985,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.48,-1.02,-0.31,-0.08,0.01,-1.01
18842995,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.67,-1.70,-0.49,-0.08,0.01,-1.02
18843006,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.48,-1.02,-0.30,-0.08,0.01,-1.03
18843015,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.48,-1.01,-0.30,-0.08,0.01,-1.05
18843025,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.48,-1.00,-0.30,-0.08,0.02,-1.06
18843036,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.66,-1.66,-0.49,-0.08,0.01,-1.00
18843045,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.47,-0.99,-0.31,-0.08,0.02,-1.01
18843056,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.47,-0.98,-0.31,-0.08,0.01,-1.02
18843065,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.47,-0.98,-0.31,-0.08,0.01,-1.04
18843075,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.47,-0.98,-0.31,-0.08,0.01,-1.05
18843085,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.47,-0.98,-0.31,-0.08,0.01,-0.99
18843095,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.64,-1.62,-0.48,-0.08,0.01,-1.01
18843106,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.02
18843115,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843125,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843135,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843145,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843156,-4.00,4.00,4.00,-4.00,0.00,0.00,0.00,0.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843165,0.00,0.00,0.00,0.00,14.00,-14.00,14.00,-14.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843175,0.00,0.00,0.00,0.00,14.00,-14.00,14.00,-14.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843185,0.00,0.00,0.00,0.00,14.00,-14.00,14.00,-14.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843195,0.00,0.00,0.00,0.00,14.00,-14.00,14.00,-14.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843206,0.00,0.00,0.00,0.00,14.00,-14.00,14.00,-14.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843215,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843225,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843235,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843245,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843256,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843265,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843275,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843285,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843295,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843306,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843315,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843325,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843335,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843345,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843356,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843365,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843375,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843385,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843395,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843406,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843415,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843425,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843435,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843445,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843456,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843465,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843475,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843485,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843495,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843506,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843515,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843525,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843535,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843545,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843556,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843565,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843575,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843585,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843595,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843606,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843615,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843625,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843635,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843645,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843656,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843665,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843676,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843685,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843695,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843706,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843715,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843725,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843735,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843745,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843756,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843766,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843775,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843785,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843795,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843806,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843815,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843825,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843835,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843845,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843856,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843865,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843875,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843885,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843895,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843906,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843915,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843925,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843935,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843945,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843956,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843965,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843975,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843985,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18843995,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18844005,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18844015,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18844025,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18844035,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18844045,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18844056,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18844065,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18844075,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18844085,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18844095,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18844106,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18844116,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18844125,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18844135,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18844145,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18844156,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18844165,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
18844175,0.00,0.00,0.00,0.00,-3.00,3.00,-3.00,3.00,-0.46,-0.97,-0.31,-0.08,0.01,-1.04
